GEOID,Label for GEO_ID,Total,Less than 10 percent,10 to 14 percent,15 to 19 percent,20 to 24 percent,25 to 29 percent,30 to 34 percent,35 to 39 percent,40 to 49 percent,50 percent or more,Not Computed,Tract,County
1400000US06085512402,"Census Tract 5124.02, Santa Clara County, California",315,27,29,31,38,22,22,25,14,25,82,512402,085
1400000US06085512503,"Census Tract 5125.03, Santa Clara County, California",143,5,11,34,24,23,16,0,15,15,0,512503,085
1400000US06085512505,"Census Tract 5125.05, Santa Clara County, California",764,20,54,125,98,104,98,54,44,112,55,512505,085
1400000US06085512506,"Census Tract 5125.06, Santa Clara County, California",758,68,87,124,112,75,72,58,77,85,0,512506,085
1400000US06085512507,"Census Tract 5125.07, Santa Clara County, California",729,42,102,129,116,57,97,28,54,74,30,512507,085
1400000US06085512508,"Census Tract 5125.08, Santa Clara County, California","1,008",86,77,141,121,164,81,39,59,194,46,512508,085
1400000US06085512601,"Census Tract 5126.01, Santa Clara County, California","1,264",103,152,216,166,130,61,72,80,256,28,512601,085
1400000US06085512602,"Census Tract 5126.02, Santa Clara County, California",220,23,35,22,10,22,19,17,12,10,50,512602,085
1400000US06085512700,"Census Tract 5127, Santa Clara County, California",30,0,0,0,0,0,0,17,13,0,0,512700,085
1400000US06095250101,"Census Tract 2501.01, Solano County, California",784,61,139,130,95,75,9,6,78,161,30,250101,095
1400000US06095250102,"Census Tract 2501.02, Solano County, California",580,14,63,84,125,62,44,61,54,68,5,250102,095
1400000US06095250200,"Census Tract 2502, Solano County, California",516,47,36,99,56,91,31,26,11,82,37,250200,095
1400000US06095250300,"Census Tract 2503, Solano County, California",318,0,24,27,61,20,31,13,15,94,33,250300,095
1400000US06095250400,"Census Tract 2504, Solano County, California",411,20,16,60,88,41,48,41,33,52,12,250400,095
1400000US06095250501,"Census Tract 2505.01, Solano County, California",202,4,46,30,12,22,36,13,15,17,7,250501,095
1400000US06095250502,"Census Tract 2505.02, Solano County, California",204,9,20,59,31,0,8,9,21,43,4,250502,095
1400000US06095250601,"Census Tract 2506.01, Solano County, California",382,25,24,47,58,22,36,32,19,97,22,250601,095
1400000US06095250603,"Census Tract 2506.03, Solano County, California",447,18,38,53,89,71,29,23,44,76,6,250603,095
1400000US06095250701,"Census Tract 2507.01, Solano County, California",383,24,6,45,54,40,46,20,31,110,7,250701,095
1400000US06095250702,"Census Tract 2507.02, Solano County, California",737,39,79,99,99,107,56,50,34,135,39,250702,095
1400000US06095250800,"Census Tract 2508, Solano County, California",26,0,0,0,0,0,0,5,6,15,0,250800,095
1400000US06095250900,"Census Tract 2509, Solano County, California","1,324",83,106,150,114,147,150,102,96,300,76,250900,095
1400000US06095251000,"Census Tract 2510, Solano County, California",766,31,65,110,97,46,31,56,72,205,53,251000,095
1400000US06095251100,"Census Tract 2511, Solano County, California",563,15,45,90,89,37,49,38,36,124,40,251100,095
1400000US06095251200,"Census Tract 2512, Solano County, California",512,25,45,76,53,49,21,23,51,126,43,251200,095
1400000US06095251300,"Census Tract 2513, Solano County, California",235,8,61,22,10,39,5,30,11,36,13,251300,095
1400000US06095251400,"Census Tract 2514, Solano County, California",649,14,118,128,56,97,103,24,16,54,39,251400,095
1400000US06095251500,"Census Tract 2515, Solano County, California",935,34,121,158,119,100,62,38,86,203,14,251500,095
1400000US06095251600,"Census Tract 2516, Solano County, California",836,45,65,109,121,69,76,45,53,238,15,251600,095
1400000US06095251701,"Census Tract 2517.01, Solano County, California",973,76,109,149,167,71,56,46,56,199,44,251701,095
1400000US06095251702,"Census Tract 2517.02, Solano County, California",300,12,7,58,37,42,30,13,35,58,8,251702,095
1400000US06095251802,"Census Tract 2518.02, Solano County, California",299,6,27,46,56,46,12,29,33,12,32,251802,095
1400000US06095251803,"Census Tract 2518.03, Solano County, California",274,22,26,57,54,36,4,29,9,17,20,251803,095
1400000US06095251804,"Census Tract 2518.04, Solano County, California",181,15,7,39,36,5,11,0,17,46,5,251804,095
1400000US06095251901,"Census Tract 2519.01, Solano County, California",867,29,60,120,104,112,84,75,49,215,19,251901,095
1400000US06095251902,"Census Tract 2519.02, Solano County, California",309,16,32,37,26,21,31,16,66,54,10,251902,095
1400000US06095251903,"Census Tract 2519.03, Solano County, California",237,15,19,15,26,12,17,27,25,64,17,251903,095
1400000US06095252000,"Census Tract 2520, Solano County, California",831,76,102,92,82,90,105,56,38,146,44,252000,095
1400000US06095252102,"Census Tract 2521.02, Solano County, California",602,8,80,78,122,47,49,37,42,117,22,252102,095
1400000US06095252103,"Census Tract 2521.03, Solano County, California",811,51,69,92,162,178,51,32,42,134,0,252103,095
1400000US06095252104,"Census Tract 2521.04, Solano County, California",38,10,18,10,0,0,0,0,0,0,0,252104,095
1400000US06095252105,"Census Tract 2521.05, Solano County, California",292,14,52,46,89,15,16,25,7,14,14,252105,095
1400000US06095252106,"Census Tract 2521.06, Solano County, California",583,29,55,88,114,58,43,57,30,87,22,252106,095
1400000US06095252107,"Census Tract 2521.07, Solano County, California",390,14,40,52,32,92,21,17,57,54,11,252107,095
1400000US06095252108,"Census Tract 2521.08, Solano County, California",296,6,33,21,69,74,32,8,8,37,8,252108,095
1400000US06095252201,"Census Tract 2522.01, Solano County, California",159,15,17,44,8,4,12,14,8,37,0,252201,095
1400000US06095252202,"Census Tract 2522.02, Solano County, California",203,6,25,15,24,47,29,12,0,14,31,252202,095
1400000US06095252305,"Census Tract 2523.05, Solano County, California",150,5,7,32,13,25,25,0,12,25,6,252305,095
1400000US06095252306,"Census Tract 2523.06, Solano County, California",101,0,0,15,13,14,7,5,11,32,4,252306,095
1400000US06095252307,"Census Tract 2523.07, Solano County, California",576,13,45,88,85,39,53,32,34,167,20,252307,095
1400000US06095252308,"Census Tract 2523.08, Solano County, California","1,047",30,74,181,174,108,117,83,147,125,8,252308,095
1400000US06095252309,"Census Tract 2523.09, Solano County, California",601,7,33,112,117,57,73,52,41,73,36,252309,095
1400000US06095252401,"Census Tract 2524.01, Solano County, California",359,7,16,61,69,40,38,26,31,47,24,252401,095
1400000US06095252402,"Census Tract 2524.02, Solano County, California",718,15,99,114,129,78,37,49,60,121,16,252402,095
1400000US06095252501,"Census Tract 2525.01, Solano County, California",603,28,48,62,112,63,94,24,27,124,21,252501,095
1400000US06095252502,"Census Tract 2525.02, Solano County, California",438,44,24,86,56,28,27,38,31,88,16,252502,095
1400000US06095252604,"Census Tract 2526.04, Solano County, California",818,8,50,111,141,111,50,84,41,182,40,252604,095
1400000US06095252605,"Census Tract 2526.05, Solano County, California","1,191",28,104,186,103,165,195,41,93,260,16,252605,095
1400000US06095252606,"Census Tract 2526.06, Solano County, California",912,43,56,104,72,129,88,61,50,229,80,252606,095
1400000US06095252607,"Census Tract 2526.07, Solano County, California",692,41,72,76,59,53,61,70,43,163,54,252607,095
1400000US06095252608,"Census Tract 2526.08, Solano County, California",666,29,63,116,80,51,51,53,73,116,34,252608,095
1400000US06095252609,"Census Tract 2526.09, Solano County, California",943,0,113,149,125,132,119,61,72,142,30,252609,095
1400000US06095252702,"Census Tract 2527.02, Solano County, California",599,10,57,80,86,69,21,66,68,107,35,252702,095
1400000US06095252703,"Census Tract 2527.03, Solano County, California",259,9,26,54,38,19,37,22,18,36,0,252703,095
1400000US06095252704,"Census Tract 2527.04, Solano County, California",506,40,37,54,107,54,68,30,11,94,11,252704,095
1400000US06095252705,"Census Tract 2527.05, Solano County, California",281,7,26,70,32,37,19,10,9,52,19,252705,095
1400000US06095252706,"Census Tract 2527.06, Solano County, California",83,0,7,22,15,10,12,0,0,17,0,252706,095
1400000US06095252707,"Census Tract 2527.07, Solano County, California",580,14,49,105,85,56,94,55,30,84,8,252707,095
1400000US06095252800,"Census Tract 2528, Solano County, California","2,327",9,16,67,31,40,7,40,25,15,2077,252800,095
1400000US06095252902,"Census Tract 2529.02, Solano County, California","1,107",45,125,103,228,84,102,79,74,238,29,252902,095
1400000US06095252903,"Census Tract 2529.03, Solano County, California",158,21,7,45,18,9,0,0,12,16,30,252903,095
1400000US06095252904,"Census Tract 2529.04, Solano County, California",214,10,11,34,52,18,16,6,16,21,30,252904,095
1400000US06095252907,"Census Tract 2529.07, Solano County, California",720,38,75,123,102,93,73,56,50,90,20,252907,095
1400000US06095252908,"Census Tract 2529.08, Solano County, California",642,39,77,84,119,115,51,33,66,58,0,252908,095
1400000US06095252909,"Census Tract 2529.09, Solano County, California",193,0,23,28,57,18,17,0,8,34,8,252909,095
1400000US06095252910,"Census Tract 2529.10, Solano County, California",372,5,17,69,89,52,54,23,0,53,10,252910,095
1400000US06095253000,"Census Tract 2530, Solano County, California",0,0,0,0,0,0,0,0,0,0,0,253000,095
1400000US06095253101,"Census Tract 2531.01, Solano County, California",776,38,77,99,141,109,74,63,46,104,25,253101,095
1400000US06095253105,"Census Tract 2531.05, Solano County, California","1,198",45,123,202,254,60,84,96,84,214,36,253105,095
1400000US06095253106,"Census Tract 2531.06, Solano County, California",748,66,66,118,109,95,56,37,72,122,7,253106,095
1400000US06095253107,"Census Tract 2531.07, Solano County, California","1,186",68,123,217,193,128,125,83,64,168,17,253107,095
1400000US06095253108,"Census Tract 2531.08, Solano County, California",436,18,48,103,63,0,38,29,41,83,13,253108,095
1400000US06095253201,"Census Tract 2532.01, Solano County, California",150,5,28,20,18,27,17,6,6,23,0,253201,095
1400000US06095253202,"Census Tract 2532.02, Solano County, California","1,285",44,160,196,175,131,91,69,128,260,31,253202,095
1400000US06095253203,"Census Tract 2532.03, Solano County, California",562,28,57,95,86,62,53,27,48,85,21,253203,095
1400000US06095253300,"Census Tract 2533, Solano County, California",245,61,28,20,8,20,16,18,0,12,62,253300,095
1400000US06095253401,"Census Tract 2534.01, Solano County, California",733,31,69,80,124,74,41,48,112,104,50,253401,095
1400000US06095253402,"Census Tract 2534.02, Solano County, California",653,32,130,98,163,58,40,23,17,74,18,253402,095
1400000US06095253500,"Census Tract 2535, Solano County, California",690,25,74,89,74,65,77,32,56,96,102,253500,095
1400000US06097150100,"Census Tract 1501, Sonoma County, California",261,33,10,3,46,45,19,17,18,10,60,150100,097
1400000US06097150201,"Census Tract 1502.01, Sonoma County, California","1,163",89,62,93,175,117,134,100,41,307,45,150201,097
1400000US06097150202,"Census Tract 1502.02, Sonoma County, California",883,75,121,118,94,109,82,39,49,180,16,150202,097
1400000US06097150302,"Census Tract 1503.02, Sonoma County, California","1,281",82,136,170,181,97,144,56,158,220,37,150302,097
1400000US06097150303,"Census Tract 1503.03, Sonoma County, California",280,18,28,34,18,0,23,8,37,58,56,150303,097
1400000US06097150304,"Census Tract 1503.04, Sonoma County, California",918,49,71,107,169,90,124,46,61,168,33,150304,097
1400000US06097150500,"Census Tract 1505, Sonoma County, California",632,45,79,36,101,85,45,30,97,80,34,150500,097
1400000US06097150601,"Census Tract 1506.01, Sonoma County, California",351,0,26,62,86,28,38,45,15,44,7,150601,097
1400000US06097150602,"Census Tract 1506.02, Sonoma County, California",240,8,34,36,53,26,0,13,36,34,0,150602,097
1400000US06097150603,"Census Tract 1506.03, Sonoma County, California",734,78,113,68,74,106,71,20,52,143,9,150603,097
1400000US06097150605,"Census Tract 1506.05, Sonoma County, California",723,15,95,127,88,92,67,61,53,98,27,150605,097
1400000US06097150606,"Census Tract 1506.06, Sonoma County, California",755,48,65,77,102,146,49,30,90,106,42,150606,097
1400000US06097150701,"Census Tract 1507.01, Sonoma County, California",967,61,112,164,134,92,60,52,64,217,11,150701,097
1400000US06097150702,"Census Tract 1507.02, Sonoma County, California",264,13,2,31,31,66,20,10,31,47,13,150702,097
1400000US06097150800,"Census Tract 1508, Sonoma County, California",809,32,78,118,152,121,43,76,43,125,21,150800,097
1400000US06097150901,"Census Tract 1509.01, Sonoma County, California",943,44,84,139,170,104,93,60,82,146,21,150901,097
1400000US06097150902,"Census Tract 1509.02, Sonoma County, California",397,39,60,52,71,63,42,15,25,9,21,150902,097
1400000US06097151000,"Census Tract 1510, Sonoma County, California",455,28,73,65,73,36,24,21,34,55,46,151000,097
1400000US06097151100,"Census Tract 1511, Sonoma County, California",530,33,42,70,45,53,29,20,39,43,156,151100,097
1400000US06097151201,"Census Tract 1512.01, Sonoma County, California",849,27,142,124,117,108,80,42,52,110,47,151201,097
1400000US06097151203,"Census Tract 1512.03, Sonoma County, California",593,37,83,49,73,98,66,14,56,100,17,151203,097
1400000US06097151204,"Census Tract 1512.04, Sonoma County, California",496,40,44,129,52,56,4,35,31,105,0,151204,097
1400000US06097151301,"Census Tract 1513.01, Sonoma County, California",762,45,122,104,75,81,60,46,58,151,20,151301,097
1400000US06097151305,"Census Tract 1513.05, Sonoma County, California","1,595",76,95,189,211,167,95,155,119,416,72,151305,097
1400000US06097151306,"Census Tract 1513.06, Sonoma County, California",650,22,61,52,105,79,63,57,48,136,27,151306,097
1400000US06097151307,"Census Tract 1513.07, Sonoma County, California",421,20,23,50,52,53,39,46,25,89,24,151307,097
1400000US06097151308,"Census Tract 1513.08, Sonoma County, California",716,26,56,110,70,60,88,6,87,175,38,151308,097
1400000US06097151309,"Census Tract 1513.09, Sonoma County, California",356,0,51,88,27,43,7,11,31,72,26,151309,097
1400000US06097151310,"Census Tract 1513.10, Sonoma County, California",619,33,55,87,86,129,58,23,67,72,9,151310,097
1400000US06097151311,"Census Tract 1513.11, Sonoma County, California",903,39,102,82,150,137,62,67,50,195,19,151311,097
1400000US06097151401,"Census Tract 1514.01, Sonoma County, California",598,6,94,99,103,45,19,14,50,119,49,151401,097
1400000US06097151402,"Census Tract 1514.02, Sonoma County, California","1,457",93,131,200,217,164,60,106,122,277,87,151402,097
1400000US06097151502,"Census Tract 1515.02, Sonoma County, California","1,108",54,108,189,102,187,73,64,107,177,47,151502,097
1400000US06097151503,"Census Tract 1515.03, Sonoma County, California",57,0,9,0,24,0,0,7,0,0,17,151503,097
1400000US06097151504,"Census Tract 1515.04, Sonoma County, California",258,19,14,77,35,17,39,0,0,41,16,151504,097
1400000US06097151600,"Census Tract 1516, Sonoma County, California",605,15,23,81,39,24,29,89,73,196,36,151600,097
1400000US06097151700,"Census Tract 1517, Sonoma County, California","1,673",96,160,225,178,270,167,60,207,276,34,151700,097
1400000US06097151800,"Census Tract 1518, Sonoma County, California",693,18,63,62,91,103,50,40,78,136,52,151800,097
1400000US06097151900,"Census Tract 1519, Sonoma County, California",895,28,74,104,95,115,137,73,76,153,40,151900,097
1400000US06097152000,"Census Tract 1520, Sonoma County, California",815,48,49,88,154,124,83,46,75,121,27,152000,097
1400000US06097152100,"Census Tract 1521, Sonoma County, California",563,36,53,61,65,28,51,25,48,165,31,152100,097
1400000US06097152201,"Census Tract 1522.01, Sonoma County, California","1,098",32,119,162,176,149,57,72,77,220,34,152201,097
1400000US06097152202,"Census Tract 1522.02, Sonoma County, California","1,019",42,76,135,127,169,119,105,109,130,7,152202,097
1400000US06097152203,"Census Tract 1522.03, Sonoma County, California","1,159",6,123,178,159,196,71,81,70,237,38,152203,097
1400000US06097152300,"Census Tract 1523, Sonoma County, California",475,12,48,62,45,32,37,31,21,170,17,152300,097
1400000US06097152400,"Census Tract 1524, Sonoma County, California",291,35,13,30,50,28,29,0,16,44,46,152400,097
1400000US06097152501,"Census Tract 1525.01, Sonoma County, California",516,24,23,89,60,88,39,40,35,92,26,152501,097
1400000US06097152502,"Census Tract 1525.02, Sonoma County, California",449,0,8,36,104,35,58,53,23,105,27,152502,097
1400000US06097152600,"Census Tract 1526, Sonoma County, California",363,10,20,71,8,41,52,11,19,84,47,152600,097
1400000US06097152701,"Census Tract 1527.01, Sonoma County, California",496,12,34,53,90,19,12,26,15,191,44,152701,097
1400000US06097152702,"Census Tract 1527.02, Sonoma County, California",564,22,52,109,40,63,76,9,27,129,37,152702,097
1400000US06097152801,"Census Tract 1528.01, Sonoma County, California",498,0,84,98,82,68,38,7,51,52,18,152801,097
1400000US06097152802,"Census Tract 1528.02, Sonoma County, California","2,146",67,219,244,336,308,221,122,122,475,32,152802,097
1400000US06097152901,"Census Tract 1529.01, Sonoma County, California",850,41,64,134,129,82,75,41,115,124,45,152901,097
1400000US06097152903,"Census Tract 1529.03, Sonoma County, California",725,53,113,121,75,97,56,15,72,103,20,152903,097
1400000US06097152904,"Census Tract 1529.04, Sonoma County, California",564,19,56,121,102,68,38,48,13,79,20,152904,097
1400000US06097153001,"Census Tract 1530.01, Sonoma County, California","1,228",20,107,128,176,128,173,103,114,244,35,153001,097
1400000US06097153002,"Census Tract 1530.02, Sonoma County, California",943,55,92,76,141,91,145,79,108,143,13,153002,097
1400000US06097153003,"Census Tract 1530.03, Sonoma County, California",975,22,66,117,163,133,137,87,81,156,13,153003,097
1400000US06097153005,"Census Tract 1530.05, Sonoma County, California",419,18,52,37,46,51,42,13,31,88,41,153005,097
1400000US06097153006,"Census Tract 1530.06, Sonoma County, California",635,13,85,77,77,126,60,10,64,111,12,153006,097
1400000US06097153101,"Census Tract 1531.01, Sonoma County, California","1,503",55,155,243,191,145,187,76,125,274,52,153101,097
1400000US06097153102,"Census Tract 1531.02, Sonoma County, California",703,48,76,161,80,73,42,69,45,104,5,153102,097
1400000US06097153200,"Census Tract 1532, Sonoma County, California",576,27,50,60,74,85,42,50,86,90,12,153200,097
1400000US06097153300,"Census Tract 1533, Sonoma County, California",698,16,60,141,81,62,66,41,46,132,53,153300,097
1400000US06097153401,"Census Tract 1534.01, Sonoma County, California","1,033",36,140,163,77,133,86,62,107,185,44,153401,097
1400000US06097153403,"Census Tract 1534.03, Sonoma County, California",522,55,34,90,87,69,37,25,35,58,32,153403,097
1400000US06097153404,"Census Tract 1534.04, Sonoma County, California",569,33,39,76,96,122,29,41,21,88,24,153404,097
1400000US06097153501,"Census Tract 1535.01, Sonoma County, California",441,33,37,78,21,82,21,6,37,68,58,153501,097
1400000US06097153502,"Census Tract 1535.02, Sonoma County, California",326,11,19,36,81,17,20,0,16,60,66,153502,097
1400000US06097153600,"Census Tract 1536, Sonoma County, California",582,20,37,63,47,69,89,55,52,95,55,153600,097
1400000US06097153703,"Census Tract 1537.03, Sonoma County, California",731,20,47,82,106,49,35,54,46,215,77,153703,097
1400000US06097153704,"Census Tract 1537.04, Sonoma County, California",794,33,36,106,89,60,50,33,94,232,61,153704,097
1400000US06097153705,"Census Tract 1537.05, Sonoma County, California",445,37,27,56,66,48,49,3,16,132,11,153705,097
1400000US06097153706,"Census Tract 1537.06, Sonoma County, California",472,43,17,46,66,34,44,50,45,72,55,153706,097
1400000US06097153801,"Census Tract 1538.01, Sonoma County, California",367,11,11,67,61,44,48,14,17,56,38,153801,097
1400000US06097153802,"Census Tract 1538.02, Sonoma County, California",519,19,33,37,94,61,36,18,62,133,26,153802,097
1400000US06097153803,"Census Tract 1538.03, Sonoma County, California",733,63,64,57,96,116,71,70,86,70,40,153803,097
1400000US06097153901,"Census Tract 1539.01, Sonoma County, California",543,22,82,31,96,73,39,30,41,73,56,153901,097
1400000US06097153902,"Census Tract 1539.02, Sonoma County, California",801,38,126,96,145,85,61,44,25,124,57,153902,097
1400000US06097153903,"Census Tract 1539.03, Sonoma County, California",533,29,46,64,84,87,31,11,66,97,18,153903,097
1400000US06097154000,"Census Tract 1540, Sonoma County, California",237,19,34,21,25,22,24,9,21,30,32,154000,097
1400000US06097154100,"Census Tract 1541, Sonoma County, California",384,20,39,40,72,16,27,30,24,18,98,154100,097
1400000US06097154200,"Census Tract 1542, Sonoma County, California",993,65,79,132,134,148,79,40,79,183,54,154200,097
1400000US06097154301,"Census Tract 1543.01, Sonoma County, California",424,47,44,32,52,45,17,29,29,52,77,154301,097
1400000US06097154302,"Census Tract 1543.02, Sonoma County, California",419,8,17,33,69,73,43,28,38,76,34,154302,097
